CAS,EcoRecID,ModelCode,UserModified,DoNotShowValue,Value,RefID,Comment,Receptor,Minimum Value,Maximum Value,Units,Instructions,Parameter Description
621647,28,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Least Weasel,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,30,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Little Brown Bat,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,32,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Long Tailed Weasel,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,33,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Mallard Duck,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,35,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Meadow Vole,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,36,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Mink,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,38,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Muskrat,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,39,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Northern Bobwhite,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,44,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Prairie Vole,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,45,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Raccoon,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,47,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Red Fox,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,48,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Red Tailed Hawk,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,50,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Short Tailed Shrew,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,51,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Short Tail Weasel,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,54,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Spotted Sandpiper,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,55,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Tree Swallow,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,56,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Western Meadowlark,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,57,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",White Tailed Deer,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
621647,61,BMC_sed,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Sediment Biota,0,100000,[mg chem/kg sediment],Row can be deleted from Ecological_constant sheet  if no data,"Benchmark concentration, direct contact with sediment"
621647,1,BMC_soil,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Terrestrial Plants,0,100000,[mg chem/kg soil],Row can be deleted from Ecological_constant sheet  if no data,"Benchmark concentration, direct contact with soil"
621647,58,BMC_soil,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Soil Biota,0,100000,[mg chem/kg soil],Row can be deleted from Ecological_constant sheet  if no data,"Benchmark concentration, direct contact with soil"
621647,67,BMC_soil,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Mammals,0,100000,[mg chem/kg soil],Row can be deleted from Ecological_constant sheet  if no data,"Benchmark concentration, direct contact with soil"
621647,68,BMC_soil,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Birds,0,100000,[mg chem/kg soil],Row can be deleted from Ecological_constant sheet  if no data,"Benchmark concentration, direct contact with soil"
621647,59,BMC_water,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Community,0,100000,[mg chem/L water],"Row can be deleted from Ecological_constant sheet if no data, but must retain row  for ED_Eco and enter a value for same receptor if data entered here","Benchmark concentration, direct contact with water"
621647,59,ED_Eco,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Community,1,4,[days],"Row can be deleted from Ecological_constant sheet if no data, but must enter a value (1 or 4 days) for ED_Eco if you enter a BMC_water for a receptor",Exposure duration (aquatic receptors only)
621647,60,BMC_water,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Fish,0,100000,[mg chem/L water],"Row can be deleted from Ecological_constant sheet if no data, but must retain row  for ED_Eco and enter a value for same receptor if data entered here","Benchmark concentration, direct contact with water"
621647,60,ED_Eco,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Fish,1,4,[days],"Row can be deleted from Ecological_constant sheet if no data, but must enter a value (1 or 4 days) for ED_Eco if you enter a BMC_water for a receptor",Exposure duration (aquatic receptors only)
621647,63,BMC_water,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Plants,0,100000,[mg chem/L water],"Row can be deleted from Ecological_constant sheet if no data, but must retain row  for ED_Eco and enter a value for same receptor if data entered here","Benchmark concentration, direct contact with water"
621647,63,ED_Eco,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Plants,0,4,[days],"Row can be deleted from Ecological_constant sheet if no data, but must enter a value (1 or 4 days) for ED_Eco if you enter a BMC_water for a receptor",Exposure duration (aquatic receptors only)
621647,64,BMC_water,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Amphibians,0,100000,[mg chem/L water],"Row can be deleted from Ecological_constant sheet if no data, but must retain row  for ED_Eco and enter a value for same receptor if data entered here","Benchmark concentration, direct contact with water"
621647,64,ED_Eco,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Amphibians,0,4,[days],"Row can be deleted from Ecological_constant sheet if no data, but must enter a value (1 or 4 days) for ED_Eco if you enter a BMC_water for a receptor",Exposure duration (aquatic receptors only)
621647,65,BMC_water,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Invertebrates,0,100000,[mg chem/L water],"Row can be deleted from Ecological_constant sheet if no data, but must retain row  for ED_Eco and enter a value for same receptor if data entered here","Benchmark concentration, direct contact with water"
621647,65,ED_Eco,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Invertebrates,0,4,[days],"Row can be deleted from Ecological_constant sheet if no data, but must enter a value (1 or 4 days) for ED_Eco if you enter a BMC_water for a receptor",Exposure duration (aquatic receptors only)
100754,,BAF_HerbVert,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to herbivorous vertebrates)
100754,,BAF_OmnVert,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to omnivorous vertebrates)
100754,,BAF_SmBirds,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to small birds)
100754,,BAF_SmHerp,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to small herpetofauna)
100754,,BAF_SmMammals,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to small mammals)
100754,,BAF_SoilInvert,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to soil invertebrates)
100754,,BAF_Worms,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to worms)
100754,,BCF_Bff,FALSE,FALSE,1,190,Default value given by BST default value,NA,0,1000000000,[mg/kg WW]/[mg/kg sed],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments. If you have data for BCF_T3W in Chemical_constant, that can be used as a surrogate here; note that in the comment column.",Bioaccumulation factor (sediment to benthic filter feeders)
100754,,BCF_WaterVeg,FALSE,FALSE,1,190,Default value given by BST default value,NA,0,1000000000,[mg/kg WW]/[mg/L water],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments. If you have data for BCF_T3W in Chemical_constant, that can be used as a surrogate here; note that in the comment column.",Bioaccumulation factor (surface water to aquatic plants)
100754,2,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",American Kestrel,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,3,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",American Robin,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,4,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",American Woodcock,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,7,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Belted Kingfisher,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,8,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Black Bear,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,12,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Canada Goose,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,14,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Coopers Hawk,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,15,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Coyote,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,16,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Deer Mouse,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,18,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Eastern Cottontail,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,23,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Great Blue Heron,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,25,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Green Heron,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,28,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Least Weasel,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,30,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Little Brown Bat,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,32,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Long Tailed Weasel,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,33,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Mallard Duck,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,35,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Meadow Vole,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,36,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Mink,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,38,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Muskrat,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,39,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Northern Bobwhite,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,44,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Prairie Vole,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,45,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Raccoon,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,47,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Red Fox,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,48,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Red Tailed Hawk,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,50,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Short Tailed Shrew,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,51,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Short Tail Weasel,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,54,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Spotted Sandpiper,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,55,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Tree Swallow,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,56,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Western Meadowlark,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,57,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",White Tailed Deer,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
100754,61,BMC_sed,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Sediment Biota,0,100000,[mg chem/kg sediment],Row can be deleted from Ecological_constant sheet  if no data,"Benchmark concentration, direct contact with sediment"
100754,1,BMC_soil,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Terrestrial Plants,0,100000,[mg chem/kg soil],Row can be deleted from Ecological_constant sheet  if no data,"Benchmark concentration, direct contact with soil"
100754,58,BMC_soil,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Soil Biota,0,100000,[mg chem/kg soil],Row can be deleted from Ecological_constant sheet  if no data,"Benchmark concentration, direct contact with soil"
100754,67,BMC_soil,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Mammals,0,100000,[mg chem/kg soil],Row can be deleted from Ecological_constant sheet  if no data,"Benchmark concentration, direct contact with soil"
100754,68,BMC_soil,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Birds,0,100000,[mg chem/kg soil],Row can be deleted from Ecological_constant sheet  if no data,"Benchmark concentration, direct contact with soil"
100754,59,BMC_water,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Community,0,100000,[mg chem/L water],"Row can be deleted from Ecological_constant sheet if no data, but must retain row  for ED_Eco and enter a value for same receptor if data entered here","Benchmark concentration, direct contact with water"
100754,59,ED_Eco,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Community,1,4,[days],"Row can be deleted from Ecological_constant sheet if no data, but must enter a value (1 or 4 days) for ED_Eco if you enter a BMC_water for a receptor",Exposure duration (aquatic receptors only)
100754,60,BMC_water,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Fish,0,100000,[mg chem/L water],"Row can be deleted from Ecological_constant sheet if no data, but must retain row  for ED_Eco and enter a value for same receptor if data entered here","Benchmark concentration, direct contact with water"
100754,60,ED_Eco,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Fish,1,4,[days],"Row can be deleted from Ecological_constant sheet if no data, but must enter a value (1 or 4 days) for ED_Eco if you enter a BMC_water for a receptor",Exposure duration (aquatic receptors only)
100754,63,BMC_water,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Plants,0,100000,[mg chem/L water],"Row can be deleted from Ecological_constant sheet if no data, but must retain row  for ED_Eco and enter a value for same receptor if data entered here","Benchmark concentration, direct contact with water"
100754,63,ED_Eco,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Plants,0,4,[days],"Row can be deleted from Ecological_constant sheet if no data, but must enter a value (1 or 4 days) for ED_Eco if you enter a BMC_water for a receptor",Exposure duration (aquatic receptors only)
100754,64,BMC_water,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Amphibians,0,100000,[mg chem/L water],"Row can be deleted from Ecological_constant sheet if no data, but must retain row  for ED_Eco and enter a value for same receptor if data entered here","Benchmark concentration, direct contact with water"
100754,64,ED_Eco,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Amphibians,0,4,[days],"Row can be deleted from Ecological_constant sheet if no data, but must enter a value (1 or 4 days) for ED_Eco if you enter a BMC_water for a receptor",Exposure duration (aquatic receptors only)
100754,65,BMC_water,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Invertebrates,0,100000,[mg chem/L water],"Row can be deleted from Ecological_constant sheet if no data, but must retain row  for ED_Eco and enter a value for same receptor if data entered here","Benchmark concentration, direct contact with water"
100754,65,ED_Eco,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Aquatic Invertebrates,0,4,[days],"Row can be deleted from Ecological_constant sheet if no data, but must enter a value (1 or 4 days) for ED_Eco if you enter a BMC_water for a receptor",Exposure duration (aquatic receptors only)
87081,,BAF_HerbVert,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to herbivorous vertebrates)
87081,,BAF_OmnVert,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to omnivorous vertebrates)
87081,,BAF_SmBirds,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to small birds)
87081,,BAF_SmHerp,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to small herpetofauna)
87081,,BAF_SmMammals,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to small mammals)
87081,,BAF_SoilInvert,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to soil invertebrates)
87081,,BAF_Worms,FALSE,FALSE,1,143,"Default, no data",NA,0,1000000000,[mg/kg WW]/[mg/kg soil],Default available: copy data from cols D-F for defaults,Bioaccumulation factor (soil to worms)
87081,,BCF_Bff,FALSE,FALSE,1,190,Default value given by BST default value,NA,0,1000000000,[mg/kg WW]/[mg/kg sed],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments. If you have data for BCF_T3W in Chemical_constant, that can be used as a surrogate here; note that in the comment column.",Bioaccumulation factor (sediment to benthic filter feeders)
87081,,BCF_WaterVeg,FALSE,FALSE,1,190,Default value given by BST default value,NA,0,1000000000,[mg/kg WW]/[mg/L water],"Must enter data. For RefID, see list of common sources and RefIDs; if source not among those, leave the RefID 190 (user supplied) and enter short ref name in comments. If you have data for BCF_T3W in Chemical_constant, that can be used as a surrogate here; note that in the comment column.",Bioaccumulation factor (surface water to aquatic plants)
87081,2,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",American Kestrel,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,3,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",American Robin,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,4,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",American Woodcock,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,7,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Belted Kingfisher,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,8,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Black Bear,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,12,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Canada Goose,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,14,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Coopers Hawk,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,15,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Coyote,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,16,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Deer Mouse,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,18,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Eastern Cottontail,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,23,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Great Blue Heron,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,25,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Green Heron,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,28,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Least Weasel,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,30,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Little Brown Bat,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
87081,32,BMD,FALSE,FALSE,1,190,"User set to ""dummy"" value of 1 to run model",Long Tailed Weasel,0,100000,[mg chem/kg BW/day],Can be calculated from RefBMD data in chemical_constant: copy data from cols D-F to flag for calculation,Benchmark dose for ingestion exposures
